E:\Desktop\data\IMG\center_2020_09_24_22_37_40_284.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_40_284.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_40_284.jpg, -0.08091989, 1, 0, 30.19238
E:\Desktop\data\IMG\center_2020_09_24_22_37_40_387.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_40_387.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_40_387.jpg, 0, 1, 0, 30.18958
E:\Desktop\data\IMG\center_2020_09_24_22_37_40_492.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_40_492.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_40_492.jpg, 0, 1, 0, 30.19027
E:\Desktop\data\IMG\center_2020_09_24_22_37_40_592.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_40_592.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_40_592.jpg, 0, 1, 0, 30.19028
E:\Desktop\data\IMG\center_2020_09_24_22_37_40_702.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_40_702.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_40_702.jpg, -0.2928777, 1, 0, 30.17094
E:\Desktop\data\IMG\center_2020_09_24_22_37_40_806.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_40_806.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_40_806.jpg, -0.06046861, 1, 0, 30.19095
E:\Desktop\data\IMG\center_2020_09_24_22_37_40_917.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_40_917.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_40_917.jpg, 0, 1, 0, 30.19004
E:\Desktop\data\IMG\center_2020_09_24_22_37_41_026.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_41_026.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_41_026.jpg, 0, 1, 0, 30.19028
E:\Desktop\data\IMG\center_2020_09_24_22_37_41_126.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_41_126.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_41_126.jpg, 0, 1, 0, 30.19036
E:\Desktop\data\IMG\center_2020_09_24_22_37_41_233.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_41_233.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_41_233.jpg, -0.3211623, 1, 0, 30.16737
E:\Desktop\data\IMG\center_2020_09_24_22_37_41_335.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_41_335.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_41_335.jpg, -0.01629749, 1, 0, 30.18995
E:\Desktop\data\IMG\center_2020_09_24_22_37_41_445.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_41_445.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_41_445.jpg, 0, 1, 0, 30.18997
E:\Desktop\data\IMG\center_2020_09_24_22_37_41_544.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_41_544.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_41_544.jpg, 0, 1, 0, 30.19027
E:\Desktop\data\IMG\center_2020_09_24_22_37_41_655.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_41_655.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_41_655.jpg, -0.3279612, 1, 0, 30.16627
E:\Desktop\data\IMG\center_2020_09_24_22_37_41_758.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_41_758.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_41_758.jpg, -0.01557331, 1, 0, 30.18998
E:\Desktop\data\IMG\center_2020_09_24_22_37_41_860.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_41_860.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_41_860.jpg, -0.0406773, 1, 0, 30.19024
E:\Desktop\data\IMG\center_2020_09_24_22_37_41_968.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_41_968.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_41_968.jpg, -0.2730783, 1, 0, 30.17727
E:\Desktop\data\IMG\center_2020_09_24_22_37_42_091.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_42_091.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_42_091.jpg, 0, 1, 0, 30.18904
E:\Desktop\data\IMG\center_2020_09_24_22_37_42_199.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_42_199.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_42_199.jpg, 0, 1, 0, 30.19017
E:\Desktop\data\IMG\center_2020_09_24_22_37_42_317.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_42_317.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_42_317.jpg, 0, 1, 0, 30.19032
E:\Desktop\data\IMG\center_2020_09_24_22_37_42_423.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_42_423.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_42_423.jpg, 0, 1, 0, 30.19029
E:\Desktop\data\IMG\center_2020_09_24_22_37_42_537.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_42_537.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_42_537.jpg, -0.1297902, 1, 0, 30.18597
E:\Desktop\data\IMG\center_2020_09_24_22_37_42_663.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_42_663.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_42_663.jpg, -0.2326188, 1, 0, 30.18453
E:\Desktop\data\IMG\center_2020_09_24_22_37_42_770.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_42_770.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_42_770.jpg, 0, 1, 0, 30.18931
E:\Desktop\data\IMG\center_2020_09_24_22_37_42_875.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_42_875.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_42_875.jpg, 0, 1, 0, 30.19022
E:\Desktop\data\IMG\center_2020_09_24_22_37_42_979.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_42_979.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_42_979.jpg, 0, 1, 0, 30.19032
E:\Desktop\data\IMG\center_2020_09_24_22_37_43_091.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_43_091.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_43_091.jpg, 0, 1, 0, 30.1903
E:\Desktop\data\IMG\center_2020_09_24_22_37_43_192.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_43_192.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_43_192.jpg, -0.3031521, 1, 0, 30.1692
E:\Desktop\data\IMG\center_2020_09_24_22_37_43_302.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_43_302.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_43_302.jpg, 0, 1, 0, 30.18953
E:\Desktop\data\IMG\center_2020_09_24_22_37_43_409.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_43_409.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_43_409.jpg, 0, 1, 0, 30.19015
E:\Desktop\data\IMG\center_2020_09_24_22_37_43_515.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_43_515.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_43_515.jpg, 0, 1, 0, 30.19028
E:\Desktop\data\IMG\center_2020_09_24_22_37_43_623.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_43_623.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_43_623.jpg, 0, 1, 0, 30.19022
E:\Desktop\data\IMG\center_2020_09_24_22_37_43_729.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_43_729.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_43_729.jpg, 0, 1, 0, 30.19033
E:\Desktop\data\IMG\center_2020_09_24_22_37_43_841.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_43_841.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_43_841.jpg, -0.0446964, 1, 0, 30.18993
E:\Desktop\data\IMG\center_2020_09_24_22_37_43_944.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_43_944.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_43_944.jpg, -0.1490508, 1, 0, 30.18793
E:\Desktop\data\IMG\center_2020_09_24_22_37_44_055.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_44_055.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_44_055.jpg, 0, 1, 0, 30.19009
E:\Desktop\data\IMG\center_2020_09_24_22_37_44_160.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_44_160.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_44_160.jpg, 0, 1, 0, 30.19026
E:\Desktop\data\IMG\center_2020_09_24_22_37_44_260.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_44_260.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_44_260.jpg, 0, 1, 0, 30.19029
E:\Desktop\data\IMG\center_2020_09_24_22_37_44_361.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_44_361.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_44_361.jpg, 0, 1, 0, 30.1903
E:\Desktop\data\IMG\center_2020_09_24_22_37_44_462.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_44_462.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_44_462.jpg, -0.2977578, 1, 0, 30.16897
E:\Desktop\data\IMG\center_2020_09_24_22_37_44_562.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_44_562.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_44_562.jpg, 0, 1, 0, 30.18908
E:\Desktop\data\IMG\center_2020_09_24_22_37_44_664.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_44_664.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_44_664.jpg, 0, 1, 0, 30.19009
E:\Desktop\data\IMG\center_2020_09_24_22_37_44_767.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_44_767.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_44_767.jpg, -0.1391556, 1, 0, 30.18655
E:\Desktop\data\IMG\center_2020_09_24_22_37_44_869.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_44_869.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_44_869.jpg, -0.05582129, 1, 0, 30.19082
E:\Desktop\data\IMG\center_2020_09_24_22_37_44_971.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_44_971.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_44_971.jpg, 0, 1, 0, 30.19003
E:\Desktop\data\IMG\center_2020_09_24_22_37_45_071.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_45_071.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_45_071.jpg, 0, 1, 0, 30.19027
E:\Desktop\data\IMG\center_2020_09_24_22_37_45_181.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_45_181.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_45_181.jpg, -0.1581063, 1, 0, 30.18451
E:\Desktop\data\IMG\center_2020_09_24_22_37_45_285.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_45_285.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_45_285.jpg, -0.1992156, 1, 0, 30.18778
E:\Desktop\data\IMG\center_2020_09_24_22_37_45_394.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_45_394.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_45_394.jpg, 0, 1, 0, 30.18974
E:\Desktop\data\IMG\center_2020_09_24_22_37_45_503.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_45_503.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_45_503.jpg, 0, 1, 0, 30.19025
E:\Desktop\data\IMG\center_2020_09_24_22_37_45_610.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_45_610.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_45_610.jpg, 0, 1, 0, 30.18985
E:\Desktop\data\IMG\center_2020_09_24_22_37_45_714.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_45_714.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_45_714.jpg, -0.3059769, 1, 0, 30.17327
E:\Desktop\data\IMG\center_2020_09_24_22_37_45_818.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_45_818.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_45_818.jpg, 0, 1, 0, 30.18929
E:\Desktop\data\IMG\center_2020_09_24_22_37_45_934.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_45_934.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_45_934.jpg, 0, 1, 0, 30.19016
E:\Desktop\data\IMG\center_2020_09_24_22_37_46_036.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_46_036.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_46_036.jpg, 0, 1, 0, 30.1903
E:\Desktop\data\IMG\center_2020_09_24_22_37_46_154.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_46_154.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_46_154.jpg, 0, 1, 0, 30.1903
E:\Desktop\data\IMG\center_2020_09_24_22_37_46_262.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_46_262.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_46_262.jpg, 0, 1, 0, 30.1903
E:\Desktop\data\IMG\center_2020_09_24_22_37_46_368.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_46_368.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_46_368.jpg, 0, 1, 0, 30.19028
E:\Desktop\data\IMG\center_2020_09_24_22_37_46_486.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_46_486.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_46_486.jpg, -0.3504963, 1, 0, 30.16119
E:\Desktop\data\IMG\center_2020_09_24_22_37_46_598.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_46_598.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_46_598.jpg, -0.01061279, 1, 0, 30.19023
E:\Desktop\data\IMG\center_2020_09_24_22_37_46_711.jpg, E:\Desktop\data\IMG\left_2020_09_24_22_37_46_711.jpg, E:\Desktop\data\IMG\right_2020_09_24_22_37_46_711.jpg, 0, 1, 0, 30.1901
